State code,State,Municipality code,Municipality,Population 2015,Population 2016,Population 2017,Population 2018,Population 2019,Cases 2015,Cases 2016,Cases 2017,Cases 2018,Cases 2019,Age 0-4 (%),Age 5-14 (%),Age 15-29 (%),Age >30 (%),Afrocolombian Population (%),Indian Population (%),People with Disabilities (%),People who cannot read or write (%),Secondary/Higher Education (%),Employed population (%),Unemployed population (%),People doing housework (%),Retired people (%),Men (%),Women (%),Households without water access (%),Households without internet access (%),Building stratification 1 (%),Building stratification 2 (%),Building stratification 3 (%),Building stratification 4 (%),Building stratification 5 (%),Building stratification 6 (%),Number of hospitals per Km2,Number of houses per Km2
17,Caldas,17662,Samaná,20420,20452,20375,20454,20116,35,13,2,4,13,6.17,16.67,22.16,55.0,23.55,0.56,14.56,10.04,37.76,38.44,2.65,23.81,0.65,51.11,48.89,28.51,66.3,0.39006024096385544,0.22636700648748842,0.04796107506950881,0.0008109360518999073,0.00023169601482854495,0.00011584800741427248,0.0012360939431396785,7.710754017305315
17,Caldas,17665,San José,4871,4887,4847,4835,4875,1,1,0,0,0,5.9,14.26,22.19,57.65,0.33,6.23,10.92,10.74,39.32,40.05,1.48,26.44,0.71,51.46,48.54,30.07,68.54,0.2970244420828905,0.42720510095642933,0.023910733262486716,0.002656748140276302,0.001594048884165781,0.0010626992561105207,0.018867924528301886,27.169811320754718
17,Caldas,17777,Supía,26484,27052,27787,28642,29021,59,113,2,1,14,6.19,14.62,25.19,54.0,4.22,31.91,14.06,5.97,49.77,38.32,2.27,25.01,1.67,48.78,51.22,12.95,69.13,0.26397919375812745,0.38641592477743325,0.15454636390917276,0.0019005701710513153,0.00030009002700810244,0.0005001500450135041,0.02459016393442623,67.90163934426229
17,Caldas,17867,Victoria,9632,9775,9924,10157,10255,9,1,2,2,14,6.07,15.76,22.26,55.91,1.31,0.05,5.54,10.39,45.2,39.51,2.39,21.62,2.2,49.39,50.61,11.19,62.1,0.41356558458696224,0.2135128002111375,0.08392715756136183,0.0023752969121140144,0.002111375032990235,0.0023752969121140144,0.0019723865877712033,5.459566074950691
17,Caldas,17873,Villamaría,53714,58265,62198,64652,66189,4,8,2,0,1,5.58,13.3,24.07,57.05,1.05,0.81,5.32,4.22,63.2,42.11,3.71,16.82,4.77,48.21,51.79,5.55,35.3,0.17684748257500324,0.3170267111130352,0.30512143382830426,0.05515390276635352,0.0036365210615178145,0.000995714100177497,0.008676789587852495,43.53796095444685
17,Caldas,17877,Viterbo,13036,12872,12739,12734,12780,34,29,7,0,65,4.99,13.54,23.21,58.26,0.79,1.38,10.36,7.16,52.87,38.8,3.31,21.17,4.78,47.37,52.63,5.45,59.86,0.23359840954274355,0.3332007952286282,0.20059642147117296,0.012723658051689861,0.002385685884691849,0.0009940357852882703,0.00909090909090909,36.17272727272727
18,Caquetá,18001,Florencia,159424,161985,165170,168346,170764,388,273,45,68,368,7.75,17.74,29.18,45.34,1.3,0.92,5.92,5.54,54.91,35.64,5.3,15.19,1.25,49.51,50.49,7.3,56.32,0.5493450607651204,0.16303336958749073,0.03418924670165981,0.0080232026607399,0.0002049148027300957,4.728803139925285e-05,0.02356020942408377,21.769633507853403
18,Caquetá,18029,Albania,6449,5817,5129,4675,4491,12,46,0,0,55,7.29,19.56,27.6,45.55,0.75,2.37,7.07,7.13,43.95,33.05,2.44,23.57,0.2,51.46,48.54,32.02,72.99,0.630793819925413,0.05647309536494406,0.0005327650506126798,0.0,0.0,0.0,0.0,3.383693045563549
18,Caquetá,18094,Belén de Los Andaquíes,10993,10861,10905,11021,11102,6,3,0,2,32,8.18,22.27,27.23,42.33,0.39,3.07,5.82,11.52,43.52,23.75,8.5,21.84,0.62,50.15,49.85,25.9,83.01,0.6335626682620401,0.1094825007478313,0.00508525276697577,0.0005982650314089142,0.0002991325157044571,0.0,0.000847457627118644,2.452542372881356
18,Caquetá,18150,Cartagena del Chairá,27501,28492,29551,30399,30778,5,11,3,1,40,9.29,24.76,26.62,39.33,1.37,0.64,7.22,9.32,34.05,28.69,3.82,21.26,0.09,51.42,48.58,33.27,69.64,0.4013558655924543,0.03468264885046178,0.01031636863823934,9.825112988799372e-05,9.825112988799372e-05,0.0,7.776049766718506e-05,0.6201399688958009
18,Caquetá,18205,Curillo,7264,7346,7477,7593,7683,22,57,3,2,76,8.61,23.41,26.2,41.78,3.13,0.27,10.71,10.76,39.13,27.92,5.52,20.71,0.11,50.56,49.44,23.78,68.31,0.5559934318555009,0.10870279146141215,0.0009852216748768472,0.0006568144499178982,0.0,0.0,0.002178649237472767,4.969498910675381
18,Caquetá,18247,El Doncello,19446,19450,19376,19294,19256,33,12,3,0,30,7.84,20.32,25.06,46.78,6.12,0.66,11.38,8.38,42.44,32.7,3.31,20.21,0.7,49.45,50.55,22.88,77.53,0.5098433683000431,0.13823825262250322,0.11395315418882024,0.00014369880729989942,0.00014369880729989942,0.00014369880729989942,0.0024,4.6168
18,Caquetá,18256,El Paujíl,16508,16991,17577,18036,18251,23,11,3,1,22,8.56,21.08,27.21,43.15,0.55,4.14,9.68,9.6,36.98,36.19,3.19,18.31,0.22,50.72,49.28,40.45,85.86,0.6529411764705882,0.15098039215686274,0.01647058823529412,0.0,0.000196078431372549,0.000196078431372549,0.0,3.4177877428998507
18,Caquetá,18410,La Montañita,16057,15249,14793,14714,14662,9,5,3,0,19,7.58,24.37,26.49,41.56,0.33,1.2,7.69,9.08,36.04,31.73,2.66,21.27,0.23,53.08,46.92,48.81,79.89,0.4538941529928357,0.033279408366073494,0.0020799630228795934,0.00023110700254217703,0.0,0.0,0.0,2.4002695417789757
18,Caquetá,18460,Milán,8817,9013,9379,9723,9838,3,3,0,0,1,8.87,25.6,28.04,37.49,0.25,27.68,4.62,10.87,39.24,27.47,5.28,19.01,0.08,52.66,47.34,59.85,71.07,0.4041221935958778,0.011409642988590356,0.0,0.000368052999631947,0.0,0.000368052999631947,0.0,1.6009654062751408
18,Caquetá,18479,Morelia,3521,3556,3632,3698,3718,5,11,0,1,1,8.33,18.9,26.81,45.97,0.54,0.06,14.33,8.54,42.54,33.49,3.52,23.67,0.36,51.01,48.99,33.81,78.84,0.5719968178202068,0.14876690533015116,0.007159904534606206,0.0,0.0,0.0,0.0,2.178494623655914
18,Caquetá,18592,Puerto Rico,25296,25607,26093,26517,26329,20,38,4,3,86,8.15,22.29,27.55,42.02,1.0,2.29,11.58,9.46,37.03,29.83,3.58,22.15,0.16,51.06,48.94,28.91,77.5,0.5047148630444545,0.07117198024247867,0.02694207453973956,0.0,0.0,0.0,0.0007168458781362007,2.688888888888889
18,Caquetá,18610,San José del Fragua,11581,11968,12413,12797,12949,0,1,1,1,41,8.63,22.39,28.01,40.97,0.88,3.97,9.57,8.48,41.87,30.5,3.75,20.64,0.13,51.14,48.86,18.08,68.24,0.517808789835451,0.058946052905644655,0.0014580295771714226,0.0,0.00020828993959591752,0.0,0.0,5.769230769230769
18,Caquetá,18753,San Vicente del Caguán,41181,45773,49021,50719,51714,254,372,192,106,430,8.99,22.47,28.03,40.51,0.91,1.75,4.91,8.33,36.41,33.29,2.77,20.17,0.33,52.55,47.45,36.08,69.29,0.3247692519630803,0.1399641823942692,0.02824080451852872,0.00027552004408320705,6.888001102080176e-05,6.888001102080176e-05,0.0001368425854125804,0.5491949094558226
18,Caquetá,18756,Solano,10692,10808,11033,11214,11359,37,26,5,3,10,9.49,24.39,30.89,35.23,1.95,20.16,5.32,9.14,34.16,22.38,3.51,24.1,0.05,55.2,44.8,49.31,75.99,0.2656879677605066,0.007772020725388601,0.00489349453080023,0.0002878526194588371,0.0,0.0,0.0,0.06886033385372883
18,Caquetá,18785,Solita,5975,6018,6114,6216,6280,2,1,0,0,5,8.36,22.54,26.83,42.28,2.82,1.16,8.32,9.94,36.48,33.24,1.73,22.98,0.18,51.06,48.94,31.02,68.67,0.5250439367311072,0.009666080843585237,0.0008787346221441124,0.0004393673110720562,0.0004393673110720562,0.0,0.0,2.765957446808511
18,Caquetá,18860,Valparaíso,7220,6980,6876,6887,6968,14,23,1,0,5,7.25,22.44,26.88,43.42,0.66,0.33,6.56,8.07,42.16,26.83,7.83,22.1,0.21,52.68,47.32,44.06,73.81,0.6893039049235993,0.028862478777589132,0.0008488964346349745,0.0,0.0,0.0,0.0008210180623973727,1.4950738916256157
19,Cauca,19001,Popayán,292454,298986,307149,318059,321991,24,50,3,3,17,6.15,13.43,25.74,54.68,2.18,3.45,11.24,3.64,62.79,37.52,6.23,13.71,3.87,48.07,51.93,3.01,39.22,0.23935281932416524,0.2276904264347572,0.1637845286221403,0.09633793562870153,0.024191708567934806,0.005009901170802041,0.34575569358178054,176.2256728778468
19,Cauca,19022,Almaguer,20418,19826,19033,18449,18263,0,0,0,0,0,6.51,16.03,25.7,51.76,0.07,20.15,19.83,13.25,30.48,27.11,3.67,36.0,0.1,50.11,49.89,64.36,73.16,0.5275891341256367,0.0018392756083757782,0.00042444821731748726,0.00042444821731748726,0.0,0.0001414827391058291,0.0,16.309375
19,Cauca,19050,Argelia,26086,26009,25987,26144,26376,11,45,2,3,2,7.33,18.28,28.98,45.42,0.64,0.19,10.81,9.24,31.1,39.0,2.48,18.08,0.06,52.21,47.79,42.8,83.06,0.7522367515485203,0.00952053223216334,0.0004588208304657031,0.00022941041523285156,0.0,0.0,0.0,11.433587786259542
19,Cauca,19075,Balboa,21653,21114,20972,21108,21270,1,11,1,1,2,7.09,17.01,26.13,49.77,12.38,0.07,12.77,9.12,32.69,36.63,6.29,21.18,0.03,50.31,49.69,43.84,80.9,0.7489626556016598,0.028557481083719794,0.000854283622162558,0.000122040517451794,0.000122040517451794,0.0,0.0024875621890547263,16.723880597014926
19,Cauca,19100,Bolívar,46676,43596,40111,38048,37327,0,5,2,0,2,6.0,15.02,24.73,54.25,5.08,7.18,13.22,10.28,34.26,34.87,6.32,24.01,0.31,50.88,49.12,62.35,80.76,0.6543808600064662,0.026123504688005172,0.003556417717426447,0.0003879728419010669,6.466214031684449e-05,0.0,0.0026490066225165563,16.79337748344371
19,Cauca,19110,Buenos Aires,29656,30289,30904,31436,31754,12,32,4,0,6,8.45,19.4,28.41,43.75,65.6,25.45,8.79,9.11,43.01,35.38,4.22,18.66,0.29,49.95,50.05,42.62,86.9,0.6697664588396914,0.008771002853217795,0.00042269893268519497,0.00010567473317129874,0.0,0.0,0.0024390243902439024,20.48780487804878
19,Cauca,19130,Cajibío,40756,41200,41591,42014,42439,2,3,1,5,1,7.8,17.79,26.69,47.72,3.2,7.0,10.22,10.49,33.86,26.12,12.97,24.78,0.22,51.3,48.7,49.11,73.99,0.6284685274617337,0.030121961201604323,0.0008185315543914218,0.0002455594663174265,0.00016370631087828436,8.185315543914218e-05,0.0013386880856760374,12.285140562248996
19,Cauca,19137,Caldono,37395,38283,39159,39946,40898,0,3,2,9,4,11.22,20.61,28.24,39.93,0.33,74.96,10.76,10.3,36.84,29.42,4.1,24.17,0.2,51.12,48.88,16.24,77.13,0.6984982672314208,0.004813246053138236,0.00019252984212552945,0.0,0.0,0.0,0.0079155672823219,21.654353562005277
19,Cauca,19142,Caloto,32730,32952,32960,30181,30143,8,6,2,3,10,8.04,17.56,28.68,45.72,25.22,50.32,11.3,7.74,51.88,32.69,5.65,18.68,1.19,49.72,50.28,39.07,80.06,0.5267950963222416,0.017980151780502045,0.0014010507880910684,0.0002335084646818447,0.00011675423234092235,0.00011675423234092235,0.005037783375314861,18.337531486146094
19,Cauca,19212,Corinto,24044,24440,24842,25286,25342,12,40,3,19,152,7.01,16.83,28.98,47.18,11.43,40.82,14.4,8.36,49.82,37.06,5.75,18.77,1.42,49.98,50.02,34.95,73.16,0.5585100538402373,0.1528403472145918,0.010328535325788375,0.0006592682122843643,0.0001098780353807274,0.0,0.0033112582781456954,24.8476821192053
19,Cauca,19256,El Tambo,50883,51938,52981,53891,53840,2,9,1,1,1,6.54,17.09,24.88,51.49,10.41,9.93,13.12,9.9,34.91,34.34,3.48,25.22,0.21,51.39,48.61,28.42,73.82,0.5935793971042013,0.012283408497507715,0.0005934013766911939,0.00017802041300735816,0.0,0.0,0.0003048780487804878,3.851829268292683
19,Cauca,19290,Florencia,5085,5101,5141,5202,5254,1,0,0,1,0,5.97,17.1,26.94,49.99,0.08,0.1,19.14,8.84,34.13,35.51,4.32,23.58,0.28,51.13,48.87,8.61,72.3,0.7069502074688797,0.01504149377593361,0.001037344398340249,0.001037344398340249,0.0,0.0,0.0,25.571428571428573
19,Cauca,19300,Guachené,16716,16774,16729,19671,19850,17,15,2,0,21,7.03,16.96,28.47,47.54,95.45,0.31,7.49,5.41,60.57,31.55,8.36,19.8,1.23,46.75,53.25,10.32,85.02,0.8389568052159739,0.038141809290953545,0.0006519967400162999,0.00016299918500407498,0.0,0.0,0.00510204081632653,13.908163265306122
19,Cauca,19318,Guapí,27449,27572,27517,27616,27619,28,16,5,6,5,9.92,24.42,27.38,38.27,94.96,0.99,5.05,16.28,40.18,28.53,6.29,13.28,0.43,49.72,50.28,70.54,78.38,0.4156157007226867,0.018563128808275473,0.006518350573898257,0.00028340654669122857,0.00014170327334561429,0.0,0.002237970906378217,2.300634091756807
19,Cauca,19355,Inzá,28871,28650,28682,28879,29170,1,2,0,2,0,10.29,20.83,27.38,41.51,0.16,50.96,15.14,9.91,36.9,25.95,2.82,26.54,0.11,50.75,49.25,64.87,83.85,0.7377423033067275,0.030026605853287723,0.0015203344735841885,0.0002533890789306981,0.0,0.0,0.000794912559618442,5.40302066772655
19,Cauca,19364,Jambaló,16741,17116,17481,17841,18240,0,2,0,0,0,10.47,20.88,30.21,38.44,0.18,98.58,8.0,10.58,39.66,29.91,13.52,16.69,0.06,50.68,49.32,27.47,84.5,0.7147508139243677,0.02203856749311295,0.0015026296018031556,0.0007513148009015778,0.0,0.0,0.0,13.807086614173228
19,Cauca,19392,La Sierra,12092,11548,11018,10749,10674,1,0,0,0,0,6.52,15.1,25.03,53.35,12.78,18.37,22.19,9.74,41.3,22.56,5.28,35.94,0.18,51.4,48.6,51.15,84.12,0.7593671940049959,0.011379406050513461,0.0005550929780738274,0.0002775464890369137,0.0,0.0002775464890369137,0.0,14.184331797235023
19,Cauca,19397,La Vega,28783,26264,24946,24501,24542,15,7,0,1,0,6.99,15.07,26.68,51.25,0.16,47.88,15.86,9.72,36.55,26.52,2.71,35.97,0.18,50.96,49.04,42.02,68.64,0.615681233933162,0.007583547557840617,0.005912596401028277,0.00012853470437017994,0.0,0.0,0.0020242914979757085,10.965587044534413
19,Cauca,19418,López de Micay,17599,17940,18298,18580,18761,2,2,0,1,2,11.4,26.24,27.85,34.52,85.35,5.95,8.01,14.81,31.44,16.74,5.69,24.07,0.15,50.86,49.14,71.09,74.77,0.2794680636711666,0.0012089462018940156,0.00020149103364900262,0.00020149103364900262,0.0,0.0,0.000308546744831842,1.2320271521135453
19,Cauca,19450,Mercaderes,21365,21832,22258,22688,22901,8,13,0,7,1,5.69,16.24,22.79,55.28,18.26,0.2,20.43,10.17,38.85,33.96,6.43,23.95,0.32,50.1,49.9,22.24,65.37,0.6199775217757797,0.009693734194998594,0.0004214667041303737,0.000561955605507165,0.0,0.0,0.0012091898428053204,5.759371221281741
19,Cauca,19455,Miranda,29864,30334,30799,31360,31733,49,56,2,0,50,6.74,16.42,26.62,50.22,27.4,17.92,8.39,6.11,56.3,35.67,4.97,18.41,3.5,48.99,51.01,13.66,77.68,0.5636696893690912,0.2366390121551225,0.0033764229210881728,0.0008682230368512445,9.646922631680494e-05,0.00038587690526721975,0.015873015873015872,49.39153439153439
19,Cauca,19473,Morales,32930,35713,37656,38838,39516,4,3,1,1,1,9.81,18.91,27.69,43.59,2.13,50.76,12.16,10.15,36.4,32.62,3.22,23.43,0.16,50.79,49.21,34.45,72.53,0.35673607403452573,0.027495995728777364,0.0013347570742124934,0.0003559352197899982,0.0,8.898380494749955e-05,0.0,31.154716981132076
19,Cauca,19513,Padilla,9454,9612,9780,9937,9953,13,22,2,4,9,6.37,16.48,27.23,49.93,94.96,0.78,10.38,5.43,59.67,30.61,9.48,19.89,1.75,47.38,52.62,5.34,83.84,0.7991606714628298,0.040467625899280574,0.001199040767386091,0.0005995203836930455,0.0,0.0,0.0,28.77
19,Cauca,19517,Páez,43031,44013,44950,45776,46278,15,10,2,2,4,12.31,22.89,28.07,36.73,6.14,81.38,6.13,9.41,36.28,28.97,2.22,21.88,0.09,51.2,48.8,77.91,89.23,0.6861137390938715,0.026490066225165563,0.0011563124145905603,0.00010511931041732366,0.00021023862083464732,0.0,0.0010799136069114472,4.657667386609071
19,Cauca,19532,Patía,32744,34706,35939,36848,37183,101,85,14,24,23,6.85,16.71,25.39,51.06,70.22,0.14,12.19,9.34,42.56,28.27,12.0,21.04,0.6,48.69,51.31,37.37,72.11,0.48265796703296704,0.09555288461538461,0.004807692307692308,8.585164835164836e-05,8.585164835164836e-05,8.585164835164836e-05,0.008298755186721992,12.457814661134163
19,Cauca,19533,Piamonte,6339,7529,8339,8811,9004,7,1,5,56,32,9.25,23.19,26.6,40.97,3.1,17.91,5.15,7.19,37.66,34.5,4.21,21.63,0.03,51.56,48.44,22.37,76.24,0.4158380681818182,0.002840909090909091,0.0,0.0,0.0,0.0,0.0,1.8928571428571428
19,Cauca,19548,Piendamó - Tunía,38591,39317,40045,40818,41362,13,7,0,1,1,7.47,16.14,26.35,50.04,1.85,17.59,9.48,7.42,46.59,36.35,4.66,21.96,0.95,49.57,50.43,5.53,77.05,0.5774389735899359,0.15721069732566859,0.03424143964008998,0.00041656252603515786,8.331250520703157e-05,0.0,0.030456852791878174,50.45685279187817
19,Cauca,19573,Puerto Tejada,42733,41468,41139,41615,41648,178,84,13,7,13,7.06,16.56,27.04,49.34,95.29,0.02,5.01,3.85,63.14,37.14,6.96,14.9,3.19,46.47,53.53,2.71,72.38,0.3540828062104658,0.4614002300172513,0.06706440483036227,0.000718803910293272,0.0005031627372052904,7.18803910293272e-05,0.021739130434782608,33.78804347826087
19,Cauca,19585,Puracé,17034,17106,17155,17272,17423,0,0,0,0,0,8.68,17.83,29.08,44.41,0.19,75.97,12.02,7.4,43.43,34.83,4.37,22.42,0.37,50.07,49.93,65.94,86.14,0.6603370519819606,0.13600759553762165,0.0007120816520294327,0.0,0.0,0.0,0.0,5.175388967468176
19,Cauca,19622,Rosas,12265,11939,11599,11475,11495,2,5,1,0,2,5.47,14.64,23.36,56.52,1.87,6.23,11.53,9.39,40.76,27.4,4.38,34.34,0.4,51.41,48.59,45.03,83.06,0.7826199740596628,0.020492866407263294,0.0018158236057068742,0.0005188067444876783,0.0,0.0,0.007692307692307693,24.9
19,Cauca,19693,San Sebastián,11923,11320,11001,10948,11004,0,0,0,0,0,5.71,14.68,26.66,52.95,0.06,37.73,16.35,7.73,35.94,34.18,6.24,23.51,0.18,50.22,49.78,28.97,70.73,0.6530321046373365,0.0019024970273483948,0.0004756242568370987,0.0,0.0,0.0,0.0,6.8807339449541285
19,Cauca,19698,Santander de Quilichao,100752,104509,107620,110445,111789,60,131,8,7,25,7.44,16.2,27.15,49.2,22.92,25.78,7.21,4.85,56.46,39.65,4.69,17.23,1.7,48.79,51.21,14.06,62.53,0.3982726332560025,0.20116275819660676,0.06629957794113536,0.0012298404002571484,0.00027950918187662465,8.385275456298739e-05,0.059845559845559844,56.036679536679536
19,Cauca,19701,Santa Rosa,5258,5303,5321,5339,5354,0,1,0,0,2,7.43,19.5,25.31,47.75,0.65,25.0,24.46,7.2,37.72,19.09,7.69,34.15,0.14,52.43,47.57,61.43,75.93,0.607321965897693,0.007522567703109328,0.0005015045135406219,0.0005015045135406219,0.0,0.0,0.0,0.4796747967479675
19,Cauca,19743,Silvia,35596,36160,36758,37337,37713,2,0,3,0,0,9.51,18.38,28.83,43.27,0.11,84.16,11.17,9.0,41.64,38.52,3.23,19.28,0.24,49.81,50.19,52.28,76.69,0.5281968208970335,0.0564948871114711,0.020147818163409943,0.0010124531740407007,0.00010124531740407007,0.0,0.0030211480362537764,11.910876132930513
19,Cauca,19760,Sotara,14038,13786,13791,13939,14079,0,0,0,0,0,6.79,14.91,26.61,51.69,0.14,43.13,9.14,5.53,44.77,35.93,2.37,25.72,0.31,49.97,50.03,40.33,76.05,0.4661572052401747,0.018558951965065504,0.0004366812227074236,0.0,0.0,0.0,0.0,6.808510638297872
19,Cauca,19780,Suárez,29075,30455,31264,31904,32226,2,22,4,0,28,8.6,19.15,27.79,44.46,56.15,22.79,11.71,8.25,41.9,33.29,8.66,20.75,0.12,50.49,49.51,44.37,72.68,0.6754697286012527,0.004488517745302714,0.00010438413361169103,0.0,0.0,0.0,0.0,18.236503856041132
19,Cauca,19785,Sucre,9161,9274,9377,9489,9582,5,75,2,0,5,5.74,15.85,25.98,52.43,0.21,0.0,17.77,13.08,35.78,5.63,37.2,22.58,0.15,50.91,49.09,59.92,77.26,0.6451138868479059,0.0007347538574577516,0.0003673769287288758,0.0,0.0,0.0,0.0,37.875
19,Cauca,19807,Timbío,33487,34168,34826,35479,35895,2,8,2,0,5,6.41,14.83,25.04,53.73,0.5,3.32,18.42,6.89,46.81,30.89,8.14,22.98,0.87,49.6,50.4,5.54,73.96,0.6628797659006799,0.09424218951717016,0.003786900765986746,0.00043032963249849387,8.606592649969878e-05,0.0,0.014634146341463415,45.40487804878049
19,Cauca,19809,Timbiquí,24593,25120,25594,26100,26363,7,3,6,4,5,11.73,25.85,27.07,35.35,79.87,15.6,9.81,16.8,35.86,24.96,3.94,20.77,0.22,50.51,49.49,67.73,76.91,0.34819380733944955,0.0027236238532110093,0.00043004587155963305,0.0,0.0,0.0,0.0011031439602868175,3.189189189189189
19,Cauca,19821,Toribío,32178,33138,34199,35218,36016,1,1,1,0,1,9.48,19.39,31.54,39.59,0.1,97.72,9.56,10.2,42.08,38.64,7.05,15.96,0.06,50.71,49.29,28.38,85.17,0.757726144822919,0.024926686217008796,0.021881344461989624,0.00045116174148432213,0.0,0.00011279043537108053,0.0024271844660194173,18.815533980582526
19,Cauca,19824,Totoró,21298,22460,23650,24558,25137,0,0,0,1,0,9.77,20.46,29.03,40.74,0.15,82.87,7.11,6.71,39.3,24.05,6.26,22.01,0.32,50.23,49.77,65.41,73.22,0.5986394557823129,0.014321518080916577,0.0014321518080916578,0.0008950948800572861,0.0,0.0,0.0023752969121140144,9.902612826603326
19,Cauca,19845,Villa Rica,18456,19187,19941,20693,21000,22,28,2,4,2,7.84,15.44,27.73,48.99,93.72,0.08,4.12,4.16,61.86,35.63,7.83,18.53,1.52,46.53,53.47,44.13,81.31,0.8353006526871268,0.023885571448409942,0.0005554784057769754,0.00013886960144424384,0.0,0.0,0.013513513513513514,85.48648648648648
20,Cesar,20001,Valledupar,441986,454142,469024,490075,513685,1949,509,186,507,2817,9.11,18.84,27.61,44.45,7.22,6.81,6.73,5.75,59.25,33.83,6.51,15.32,1.43,48.71,51.29,9.55,46.89,0.3755047106325707,0.24579848216865263,0.1277754680684645,0.03118107572949624,0.014656867235559815,0.003643077096530973,0.05898063654573781,27.060093478744715
20,Cesar,20011,Aguachica,100295,102460,105316,109621,114569,315,75,78,293,973,8.75,18.75,27.23,45.27,1.23,0.12,8.85,8.67,50.45,35.41,4.95,16.9,0.68,48.6,51.4,7.38,65.24,0.5899039468565785,0.17445165923576408,0.025045632723899577,0.0023340016158472725,8.976929291720278e-05,2.9923097639067595e-05,0.035860655737704916,28.494877049180328
20,Cesar,20013,Agustín Codazzi,60068,60031,59835,60768,62864,203,50,29,360,200,9.56,20.61,26.56,43.27,33.92,2.03,5.87,10.75,48.88,31.23,5.68,17.86,0.81,50.19,49.81,18.19,75.55,0.5690281316060491,0.1551303593690715,0.015610602200661282,0.00043362783890725786,0.0001626104395902217,5.420347986340723e-05,0.0051933064050779,9.413733410271206
20,Cesar,20032,Astrea,19838,19866,19893,20120,20617,39,8,0,3,173,10.2,22.65,26.02,41.12,15.87,0.2,4.04,11.73,44.1,27.0,6.24,20.45,0.21,51.44,48.56,21.58,80.67,0.6979916635089048,0.0433876468359227,0.0007578628268283441,0.00037893141341417203,0.0,0.00037893141341417203,0.003552397868561279,7.847246891651865
20,Cesar,20045,Becerril,19885,20298,20807,21611,22542,13,4,5,20,122,11.54,22.66,27.79,38.0,14.58,9.89,4.95,8.64,48.17,27.19,5.86,18.78,0.26,50.99,49.01,16.3,74.57,0.6406919779546846,0.048530312308634416,0.0007654623392529087,0.0003061849357011635,0.000612369871402327,0.00015309246785058175,0.0026223776223776225,4.65472027972028
20,Cesar,20060,Bosconia,36312,37219,38367,40022,41825,143,27,27,132,102,9.36,22.45,27.86,40.33,1.41,0.51,3.67,9.68,49.41,30.92,5.32,17.28,0.3,50.29,49.71,11.37,62.41,0.6342941227386826,0.09919501428200467,0.009001990824893967,0.00025967281225655674,0.00034623041634207567,0.0006059032285986324,0.011494252873563218,15.270935960591133
20,Cesar,20175,Chimichagua,34388,34059,33809,34169,35269,71,28,5,19,288,9.99,23.57,23.86,42.58,28.61,0.29,4.01,13.8,43.15,28.66,3.5,19.76,0.47,50.37,49.63,20.66,75.57,0.6519953669579868,0.06696851637359166,0.0009476676845319575,0.0009476676845319575,0.00010529640939243972,0.00010529640939243972,0.0019120458891013384,4.823454429572976
20,Cesar,20178,Chiriguaná,26779,26791,27000,27694,28743,141,21,18,8,71,9.85,21.87,25.82,42.46,17.36,0.24,6.82,10.16,50.99,29.43,7.58,17.9,0.59,49.91,50.09,12.74,64.65,0.5780035244117342,0.10946408209806158,0.011817145226495284,0.0004146366746138696,0.0,0.0002073183373069348,0.005305039787798408,6.416445623342175
20,Cesar,20228,Curumaní,34530,35185,36057,37399,38617,442,87,75,67,765,9.36,21.61,26.29,42.74,3.9,0.16,7.85,10.08,47.59,30.27,5.29,20.04,0.39,49.82,50.18,14.01,76.78,0.6361919478066786,0.08344063868143188,0.0012876641771825909,0.0006009099493518757,0.00017168855695767876,0.0,0.004296455424274973,10.326530612244898
20,Cesar,20238,El Copey,30189,29883,29666,30159,30957,29,14,10,43,108,9.42,21.99,26.29,42.3,48.27,1.02,7.3,11.0,47.25,29.25,5.58,20.62,0.57,50.12,49.88,9.86,73.62,0.6269079808111644,0.1201482773658962,0.005233318796336677,0.0003270824247710423,0.0,0.0,0.005165289256198347,7.713842975206612
20,Cesar,20250,El Paso,31155,34176,36044,37531,39365,28,9,3,32,207,10.89,23.65,27.97,37.49,79.31,0.27,5.39,7.86,50.97,27.57,6.44,20.08,0.22,49.93,50.07,9.86,66.41,0.6878349845704077,0.02135780412538574,0.0006496670456391099,0.00040604190352444374,8.120838070488874e-05,8.120838070488874e-05,0.006075334143377886,10.85176184690158
